tourist_id,gioi_tinh,nhom_tuoi,muc_dich,so_nguoi,ngan_sach_trieu,so_ngay,mua,dia_diem,kenh_dat,danh_gia,khach_quay_lai,DV_Khach_San_Resort,DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay,DV_Thue_Xe_Oto,DV_Thue_Xe_Dien,HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Mua_Sam,HD_Am_Thuc,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh,services_list,activities_list
KH0081,Nu,36-45,Ban_Be,6,46.3,8,Thu,Da_Lat,App_Di_Dong,3.5,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Tour_Trong_Ngay,DV_Thue_Xe_Dien",HD_Chup_Anh_Check_In
KH0082,Nam,46-55,Ban_Be,5,40.7,7,Ha,Hue,Website_OTA,3.0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Thue_Xe_Oto,DV_Thue_Xe_Dien","HD_Tham_Quan_Di_Tich,HD_The_Thao_Nuoc"
KH0083,Nu,46-55,Tuan_Trang_Mat,3,17.5,3,Ha,Ha_Long,App_Di_Dong,3.0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay",HD_Tham_Quan_Di_Tich
KH0084,Nu,55+,Di_Mot_Minh,5,20.4,3,Ha,Nha_Trang,Website_OTA,4.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,DV_Khach_San_Resort,"HD_Am_Thuc,HD_The_Thao_Nuoc"
KH0085,Nam,18-25,Tuan_Trang_Mat,5,14.1,3,Xuan,Sapa,Super_App_Vi_Dien_Tu,4.0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Tour_Trong_Ngay","HD_Leo_Nui_Trekking,HD_Mua_Sam,HD_Chup_Anh_Check_In"
KH0086,Nu,36-45,Kham_Pha,6,31.0,4,Ha,Hue,Truc_Tiep,3.0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Thue_Xe_Oto","HD_Tham_Quan_Di_Tich,HD_Mua_Sam"
KH0087,Nam,18-25,Gia_Dinh,4,45.9,5,Dong,Da_Nang,Truc_Tiep,4.5,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc"
KH0088,Nam,26-35,Ban_Be,6,31.8,6,Thu,Da_Nang,App_Di_Dong,3.5,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay,DV_Thue_Xe_Oto","HD_Tam_Bien,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0089,Nam,18-25,Gia_Dinh,6,44.3,4,Dong,Sapa,Truc_Tiep,4.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,DV_Khach_San_Resort,"HD_Tam_Bien,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc"
KH0090,Nu,36-45,Kham_Pha,1,5.6,2,Dong,Sapa,Super_App_Vi_Dien_Tu,4.0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,"DV_Khach_San_Resort,DV_Thue_Xe_Dien","HD_Tam_Bien,HD_Leo_Nui_Trekking"
KH0091,Nu,26-35,Cong_Tac,5,49.2,7,Dong,Da_Nang,Website_OTA,3.5,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In"
KH0092,Nu,26-35,Cong_Tac,5,9.3,2,Ha,Da_Lat,Truc_Tiep,4.5,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Trong_Ngay,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc"
KH0093,Nam,36-45,Kham_Pha,4,38.5,6,Xuan,Sapa,Website_OTA,4.0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,"DV_Khach_San_Resort,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_Mua_Sam"
KH0094,Nu,18-25,Di_Mot_Minh,3,42.2,7,Thu,Hoi_An,App_Di_Dong,3.5,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,"DV_Khach_San_Resort,DV_Thue_Xe_Dien","HD_Mua_Sam,HD_Chup_Anh_Check_In"
KH0095,Nam,55+,Tuan_Trang_Mat,3,15.6,2,Dong,Ha_Noi,Truc_Tiep,3.0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,DV_Khach_San_Resort,"HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich"
KH0096,Nam,26-35,Tuan_Trang_Mat,3,18.8,5,Dong,Hoi_An,Truc_Tiep,2.5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,"DV_Khach_San_Resort,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0097,Nam,26-35,Kham_Pha,3,9.6,4,Ha,Sapa,Website_OTA,3.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,"DV_Homestay_Glamping,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In"
KH0098,Nam,55+,Gia_Dinh,6,23.6,2,Xuan,Da_Nang,Website_OTA,3.5,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_The_Thao_Nuoc"
KH0099,Nu,26-35,Gia_Dinh,1,6.7,7,Xuan,Hue,Website_OTA,3.0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tham_Quan_Di_Tich,HD_Mua_Sam,HD_Chup_Anh_Check_In"
KH0100,Nam,36-45,Di_Mot_Minh,2,13.7,2,Dong,Nha_Trang,Super_App_Vi_Dien_Tu,5.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,DV_Khach_San_Resort,"HD_Mua_Sam,HD_Nghi_Duong_Chua_Lanh"
KH0101,Nam,36-45,Kham_Pha,3,16.1,2,Ha,Ha_Long,App_Di_Dong,4.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_The_Thao_Nuoc"
KH0102,Nu,18-25,Ban_Be,4,17.9,4,Xuan,Ha_Noi,Super_App_Vi_Dien_Tu,3.5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0103,Nam,26-35,Ban_Be,2,18.8,8,Dong,Hoi_An,Website_OTA,5.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,DV_Khach_San_Resort,"HD_Tham_Quan_Di_Tich,HD_Mua_Sam,HD_Nghi_Duong_Chua_Lanh"
KH0104,Nam,46-55,Kham_Pha,5,71.5,6,Thu,Sapa,Super_App_Vi_Dien_Tu,4.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay","HD_Leo_Nui_Trekking,HD_Nghi_Duong_Chua_Lanh"
KH0105,Nu,55+,Ban_Be,5,59.8,6,Dong,Hoi_An,App_Di_Dong,3.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"DV_Khach_San_Resort,DV_Thue_Xe_Dien",HD_The_Thao_Nuoc
KH0106,Nu,36-45,Cong_Tac,1,5.1,2,Thu,Mui_Ne,Truc_Tiep,3.5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,DV_Khach_San_Resort,"HD_Tam_Bien,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh"
KH0107,Nam,18-25,Tuan_Trang_Mat,3,32.5,6,Xuan,Mui_Ne,App_Di_Dong,3.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,DV_Khach_San_Resort,"HD_Tam_Bien,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh"
KH0108,Nu,18-25,Ban_Be,3,78.0,6,Thu,Da_Nang,Website_OTA,4.5,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay,DV_Thue_Xe_Dien","HD_Tam_Bien,HD_Leo_Nui_Trekking"
KH0109,Nam,18-25,Gia_Dinh,1,4.8,3,Thu,Da_Nang,Website_OTA,3.5,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh"
KH0110,Nam,55+,Cong_Tac,2,5.8,2,Xuan,Da_Lat,Website_OTA,3.0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Leo_Nui_Trekking,HD_The_Thao_Nuoc"
KH0111,Nam,26-35,Gia_Dinh,3,37.9,6,Xuan,Phu_Quoc,Truc_Tiep,4.0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,"DV_Khach_San_Resort,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Nghi_Duong_Chua_Lanh"
KH0112,Nam,55+,Kham_Pha,1,32.4,8,Dong,Nha_Trang,Truc_Tiep,4.5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_Khu_Vui_Choi",HD_Tam_Bien
KH0113,Nam,46-55,Tuan_Trang_Mat,1,6.5,4,Thu,Ha_Long,Truc_Tiep,4.5,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay",HD_Tam_Bien
KH0114,Nam,46-55,Tuan_Trang_Mat,2,9.8,2,Thu,Ha_Long,Truc_Tiep,5.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Mua_Sam"
KH0115,Nu,55+,Ban_Be,4,13.1,3,Ha,Hue,Super_App_Vi_Dien_Tu,2.5,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In"
KH0116,Nu,55+,Ban_Be,3,55.0,8,Xuan,Sapa,Super_App_Vi_Dien_Tu,4.5,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay","HD_Leo_Nui_Trekking,HD_The_Thao_Nuoc,HD_Nghi_Duong_Chua_Lanh"
KH0117,Nam,46-55,Kham_Pha,5,47.6,4,Thu,Da_Nang,Super_App_Vi_Dien_Tu,3.0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi,DV_Thue_Xe_Oto","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_The_Thao_Nuoc"
KH0118,Nu,55+,Ban_Be,1,3.3,2,Thu,Phu_Quoc,Truc_Tiep,2.5,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,"DV_Homestay_Glamping,DV_Ve_Khu_Vui_Choi,DV_Thue_Xe_Oto",HD_Tham_Quan_Di_Tich
KH0119,Nu,46-55,Cong_Tac,2,32.3,6,Xuan,Mui_Ne,Website_OTA,3.0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"DV_Khach_San_Resort,DV_Thue_Xe_Dien","HD_Tam_Bien,HD_Mua_Sam"
KH0120,Nam,36-45,Ban_Be,6,34.3,5,Xuan,Hue,Super_App_Vi_Dien_Tu,5.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"DV_Khach_San_Resort,DV_Dua_Don_San_Bay",HD_Tam_Bien
KH0121,Nu,26-35,Tuan_Trang_Mat,2,11.3,8,Ha,Sapa,App_Di_Dong,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,DV_Homestay_Glamping,HD_The_Thao_Nuoc
KH0122,Nu,18-25,Kham_Pha,5,17.7,5,Thu,Hue,Website_OTA,3.0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien","HD_Tam_Bien,HD_Mua_Sam,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0123,Nu,46-55,Tuan_Trang_Mat,6,26.6,6,Thu,Hoi_An,Super_App_Vi_Dien_Tu,3.0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,DV_Homestay_Glamping,"HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich"
KH0124,Nu,18-25,Ban_Be,5,37.5,4,Dong,HCMC,Truc_Tiep,4.0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Am_Thuc
KH0125,Nam,18-25,Ban_Be,5,14.9,2,Xuan,Sapa,Super_App_Vi_Dien_Tu,3.5,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,DV_Khach_San_Resort,"HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH0126,Nam,18-25,Ban_Be,3,8.8,4,Dong,HCMC,App_Di_Dong,2.5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"DV_Khach_San_Resort,DV_Thue_Xe_Dien",HD_Tham_Quan_Di_Tich
KH0127,Nu,26-35,Gia_Dinh,2,7.8,3,Thu,Ha_Noi,Website_OTA,3.0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien","HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0128,Nam,26-35,Di_Mot_Minh,4,137.6,8,Xuan,Mui_Ne,Website_OTA,3.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,DV_Khach_San_Resort,"HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc"
KH0129,Nu,55+,Gia_Dinh,4,39.0,8,Ha,Hue,Website_OTA,2.5,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Tham_Quan_Di_Tich"
KH0130,Nu,18-25,Ban_Be,6,36.0,5,Thu,Hue,Super_App_Vi_Dien_Tu,4.0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Oto","HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0131,Nu,18-25,Gia_Dinh,5,51.0,7,Xuan,HCMC,Website_OTA,4.0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien","HD_Leo_Nui_Trekking,HD_Mua_Sam,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0132,Nu,18-25,Tuan_Trang_Mat,5,25.9,2,Xuan,Nha_Trang,Truc_Tiep,4.5,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Ve_Khu_Vui_Choi","HD_Tam_Bien,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc"
KH0133,Nu,46-55,Ban_Be,4,14.2,2,Xuan,Da_Lat,App_Di_Dong,4.0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Trong_Ngay,DV_Thue_Xe_Oto,DV_Thue_Xe_Dien","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In"
KH0134,Nam,55+,Kham_Pha,3,6.5,2,Dong,Hue,Website_OTA,4.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DV_Homestay_Glamping,HD_Tham_Quan_Di_Tich
KH0135,Nu,26-35,Tuan_Trang_Mat,3,7.6,2,Dong,Da_Lat,Website_OTA,3.0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In"
KH0136,Nam,26-35,Kham_Pha,3,13.9,3,Xuan,Sapa,Website_OTA,2.5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"DV_Khach_San_Resort,DV_Tour_Trong_Ngay",HD_Leo_Nui_Trekking
KH0137,Nam,18-25,Ban_Be,6,15.2,4,Thu,HCMC,Website_OTA,3.5,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Oto,DV_Thue_Xe_Dien","HD_Tham_Quan_Di_Tich,HD_Chup_Anh_Check_In"
KH0138,Nu,26-35,Tuan_Trang_Mat,3,22.8,5,Ha,Hoi_An,Website_OTA,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,DV_Khach_San_Resort,"HD_Leo_Nui_Trekking,HD_Chup_Anh_Check_In"
KH0139,Nam,36-45,Tuan_Trang_Mat,6,13.4,2,Thu,Hoi_An,Super_App_Vi_Dien_Tu,4.0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,"DV_Homestay_Glamping,DV_Ve_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Mua_Sam,HD_Chup_Anh_Check_In"
KH0140,Nam,26-35,Tuan_Trang_Mat,2,6.8,2,Dong,Hue,Website_OTA,3.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien","HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0141,Nu,18-25,Cong_Tac,4,29.7,6,Xuan,Ha_Long,Truc_Tiep,4.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,"DV_Homestay_Glamping,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay",HD_Chup_Anh_Check_In
KH0142,Nu,36-45,Gia_Dinh,5,42.0,7,Dong,Nha_Trang,Truc_Tiep,3.0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,"DV_Homestay_Glamping,DV_Ve_Khu_Vui_Choi,DV_Thue_Xe_Oto","HD_Tam_Bien,HD_The_Thao_Nuoc"
KH0143,Nam,55+,Cong_Tac,1,2.2,3,Thu,Hue,Truc_Tiep,3.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay",HD_The_Thao_Nuoc
KH0144,Nam,36-45,Ban_Be,2,10.4,2,Thu,Ha_Long,App_Di_Dong,4.0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Leo_Nui_Trekking"
KH0145,Nu,18-25,Kham_Pha,2,13.9,8,Dong,Nha_Trang,Super_App_Vi_Dien_Tu,4.5,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Trong_Ngay","HD_Am_Thuc,HD_Chup_Anh_Check_In"
KH0146,Nu,55+,Kham_Pha,6,63.9,4,Xuan,Ha_Long,Truc_Tiep,3.0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Tham_Quan_Di_Tich"
KH0147,Nu,55+,Gia_Dinh,4,29.9,6,Ha,Nha_Trang,Truc_Tiep,4.0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Mua_Sam,HD_The_Thao_Nuoc"
KH0148,Nu,36-45,Cong_Tac,3,12.6,8,Dong,Hue,Website_OTA,3.5,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,DV_Homestay_Glamping,"HD_Tham_Quan_Di_Tich,HD_Mua_Sam,HD_Chup_Anh_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0149,Nam,55+,Gia_Dinh,4,41.5,6,Ha,Ha_Noi,Website_OTA,3.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay",HD_Tham_Quan_Di_Tich
KH0150,Nu,55+,Kham_Pha,1,13.8,8,Thu,Nha_Trang,Super_App_Vi_Dien_Tu,2.5,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Ve_Khu_Vui_Choi,DV_Tour_Trong_Ngay",HD_Tam_Bien
KH0151,Nam,18-25,Tuan_Trang_Mat,2,14.9,6,Xuan,Hue,Truc_Tiep,4.5,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien","HD_Mua_Sam,HD_Chup_Anh_Check_In,HD_The_Thao_Nuoc"
KH0152,Nu,55+,Ban_Be,6,19.4,4,Dong,Hue,Super_App_Vi_Dien_Tu,3.5,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Oto",HD_Tham_Quan_Di_Tich
KH0153,Nu,46-55,Di_Mot_Minh,2,15.3,3,Dong,Da_Lat,Website_OTA,5.0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Mua_Sam,HD_Chup_Anh_Check_In"
KH0154,Nu,55+,Gia_Dinh,4,49.7,5,Dong,Hoi_An,App_Di_Dong,3.5,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,"DV_Khach_San_Resort,DV_Thue_Xe_Oto,DV_Thue_Xe_Dien","HD_Mua_Sam,HD_Nghi_Duong_Chua_Lanh"
KH0155,Nam,55+,Kham_Pha,2,48.3,7,Dong,Nha_Trang,App_Di_Dong,3.5,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Tour_Trong_Ngay","HD_Tam_Bien,HD_Chup_Anh_Check_In"
KH0156,Nu,36-45,Tuan_Trang_Mat,5,84.2,8,Dong,Da_Lat,Website_OTA,4.0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Dien",HD_Leo_Nui_Trekking
KH0157,Nu,18-25,Cong_Tac,1,5.8,7,Dong,Nha_Trang,App_Di_Dong,4.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,"DV_Homestay_Glamping,DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_The_Thao_Nuoc
KH0158,Nu,18-25,Ban_Be,4,15.9,4,Xuan,Hoi_An,App_Di_Dong,4.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,DV_Homestay_Glamping,"HD_Tam_Bien,HD_Chup_Anh_Check_In"
KH0159,Nu,55+,Gia_Dinh,5,96.7,7,Dong,Da_Lat,Super_App_Vi_Dien_Tu,3.0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"DV_Khach_San_Resort,DV_Thue_Xe_Dien","HD_Tam_Bien,HD_Mua_Sam"
KH0160,Nam,36-45,Ban_Be,1,6.9,7,Dong,Da_Lat,Truc_Tiep,4.5,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_The_Thao_Nuoc"
KH0161,Nu,55+,Gia_Dinh,2,11.5,7,Ha,Sapa,Website_OTA,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,DV_Khach_San_Resort,"HD_Leo_Nui_Trekking,HD_The_Thao_Nuoc"
KH0162,Nam,36-45,Tuan_Trang_Mat,4,15.9,3,Thu,Sapa,Truc_Tiep,4.0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,"DV_Khach_San_Resort,DV_Homestay_Glamping,DV_Dua_Don_San_Bay,DV_Tour_Trong_Ngay",HD_Leo_Nui_Trekking
KH0163,Nam,36-45,Di_Mot_Minh,4,11.4,2,Ha,Da_Lat,Truc_Tiep,4.5,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,"DV_Khach_San_Resort,DV_Ve_May_Bay,DV_Thue_Xe_Dien","HD_Tam_Bien,HD_Nghi_Duong_Chua_Lanh"
