tourist_id,gioi_tinh,nhom_tuoi,muc_dich,so_nguoi,ngan_sach_trieu,so_ngay,mua,dia_diem,kenh_dat,danh_gia,khach_quay_lai,DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai,HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh,services_list,activities_list
KH0092,Nam,46-55,Kham_Pha,2,6.9,3,Thu,Ha_Noi,App_Di_Dong,4.5,1,1,1,1,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH0093,Nam,18-25,Kham_Pha,2,12.3,4,Dong,Da_Nang,Website_OTA,4.5,0,1,1,1,0,1,1,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Tu_Lai","HD_Tam_Bien,HD_Am_Thuc"
KH0094,Nam,18-25,Di_Mot_Minh,1,2.2,2,Dong,Mui_Ne,Website_OTA,2.5,0,1,0,0,1,0,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi",HD_Am_Thuc
KH0095,Nu,36-45,Ban_Be,5,112.9,8,Dong,Sapa,App_Di_Dong,5.0,0,1,0,0,0,1,0,1,0,1,0,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH0096,Nu,26-35,Tuan_Trang_Mat,2,28.7,6,Thu,Da_Lat,App_Di_Dong,5.0,1,1,1,1,0,1,1,1,0,1,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Tu_Lai","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0097,Nam,18-25,Cong_Tac,3,9.1,2,Thu,Phu_Quoc,Super_App_Vi_Dien_Tu,4.5,1,0,1,1,0,0,1,0,0,1,1,1,"DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0098,Nu,55+,Tuan_Trang_Mat,6,42.9,6,Xuan,Ha_Long,Super_App_Vi_Dien_Tu,3.5,1,0,1,0,1,0,1,1,1,1,0,0,"DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH0099,Nam,46-55,Cong_Tac,6,87.1,8,Ha,HCMC,Truc_Tiep,4.0,0,1,1,1,1,0,0,0,0,1,0,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH0100,Nu,36-45,Di_Mot_Minh,2,8.5,2,Xuan,HCMC,Super_App_Vi_Dien_Tu,5.0,1,1,0,1,0,0,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Dua_Don_San_Bay",HD_Am_Thuc
KH0101,Nu,46-55,Ban_Be,3,8.8,3,Thu,Sapa,Website_OTA,2.5,0,1,0,0,0,0,0,1,0,1,0,0,DV_Khach_San_Homestay,"HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH0102,Nam,26-35,Tuan_Trang_Mat,2,14.5,2,Dong,Phu_Quoc,Website_OTA,3.5,0,1,0,0,1,0,1,0,0,1,1,1,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0103,Nu,55+,Di_Mot_Minh,4,43.9,4,Dong,Nha_Trang,Super_App_Vi_Dien_Tu,3.5,1,1,1,0,0,0,1,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH0104,Nu,55+,Kham_Pha,1,7.0,3,Dong,Nha_Trang,Truc_Tiep,3.5,1,1,1,1,0,0,1,1,0,0,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Leo_Nui_Trekking"
KH0105,Nam,26-35,Di_Mot_Minh,4,96.7,6,Dong,Da_Nang,Truc_Tiep,4.0,0,1,0,1,0,0,1,0,0,1,1,1,"DV_Khach_San_Homestay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0106,Nam,36-45,Cong_Tac,3,70.7,7,Thu,Sapa,Super_App_Vi_Dien_Tu,3.5,1,1,0,0,1,1,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai",HD_Am_Thuc
KH0107,Nam,26-35,Cong_Tac,2,6.3,2,Dong,Ha_Noi,App_Di_Dong,3.0,1,0,1,1,1,1,0,0,1,1,1,0,"DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In"
KH0108,Nam,26-35,Di_Mot_Minh,2,32.1,7,Thu,Da_Lat,Super_App_Vi_Dien_Tu,5.0,1,1,0,0,0,0,1,1,0,1,0,1,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH0109,Nam,46-55,Di_Mot_Minh,6,16.1,3,Thu,Sapa,Website_OTA,3.0,0,1,0,0,0,0,1,1,0,0,0,0,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Leo_Nui_Trekking"
KH0110,Nu,26-35,Gia_Dinh,4,15.2,6,Thu,Da_Lat,Truc_Tiep,3.0,0,1,1,1,0,0,1,1,0,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In"
KH0111,Nam,55+,Gia_Dinh,6,37.5,2,Xuan,Nha_Trang,Website_OTA,3.5,1,1,1,1,0,0,1,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH0112,Nu,26-35,Gia_Dinh,5,26.2,5,Ha,Da_Lat,Super_App_Vi_Dien_Tu,3.0,0,1,0,0,0,0,0,1,0,0,1,0,DV_Khach_San_Homestay,"HD_Leo_Nui_Trekking,HD_Check_In"
KH0113,Nam,26-35,Di_Mot_Minh,3,14.0,5,Thu,Nha_Trang,Website_OTA,4.0,0,1,1,0,0,0,1,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Tam_Bien,HD_Am_Thuc"
KH0114,Nam,46-55,Ban_Be,1,2.1,2,Thu,Da_Lat,App_Di_Dong,5.0,1,1,1,1,0,0,0,1,1,1,0,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH0115,Nu,36-45,Tuan_Trang_Mat,3,16.7,4,Xuan,Da_Nang,Truc_Tiep,4.0,1,1,1,1,1,1,1,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tam_Bien,HD_Am_Thuc"
KH0116,Nam,46-55,Di_Mot_Minh,5,51.9,8,Dong,Hoi_An,App_Di_Dong,3.0,1,1,0,0,1,1,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH0117,Nam,46-55,Gia_Dinh,6,109.7,8,Xuan,Da_Lat,Super_App_Vi_Dien_Tu,4.0,0,0,1,0,0,0,0,1,1,1,0,0,DV_Ve_May_Bay,"HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH0118,Nu,46-55,Tuan_Trang_Mat,2,17.3,5,Thu,Ha_Noi,App_Di_Dong,4.5,1,1,1,1,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH0119,Nam,18-25,Ban_Be,2,3.5,2,Xuan,HCMC,Truc_Tiep,3.5,1,1,1,1,0,1,0,0,1,1,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0120,Nam,36-45,Tuan_Trang_Mat,5,117.5,8,Dong,Hoi_An,Truc_Tiep,3.5,1,1,0,0,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH0121,Nam,26-35,Di_Mot_Minh,5,20.7,2,Thu,Hoi_An,Super_App_Vi_Dien_Tu,4.5,0,1,0,0,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH0122,Nam,18-25,Kham_Pha,3,13.7,5,Xuan,Hue,Super_App_Vi_Dien_Tu,4.5,1,1,1,1,1,0,0,0,0,1,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0123,Nam,46-55,Kham_Pha,3,18.3,2,Xuan,Phu_Quoc,Website_OTA,3.5,0,1,1,0,1,0,1,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc"
KH0124,Nu,18-25,Ban_Be,2,21.6,6,Ha,HCMC,Truc_Tiep,5.0,0,1,1,1,1,0,0,0,1,1,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0125,Nu,26-35,Gia_Dinh,2,13.3,7,Xuan,Sapa,Super_App_Vi_Dien_Tu,4.0,1,1,0,0,0,1,0,1,0,1,1,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In"
KH0126,Nam,26-35,Kham_Pha,6,47.2,7,Dong,Da_Lat,App_Di_Dong,4.0,1,1,1,1,0,1,0,0,1,0,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0127,Nu,26-35,Di_Mot_Minh,4,10.9,3,Thu,Da_Lat,Truc_Tiep,3.0,0,1,1,0,0,0,0,0,0,0,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0128,Nu,46-55,Ban_Be,1,5.8,2,Thu,Da_Lat,Website_OTA,3.5,0,1,1,1,0,1,0,1,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH0129,Nam,26-35,Tuan_Trang_Mat,2,5.9,4,Xuan,Da_Lat,Truc_Tiep,4.5,1,1,1,1,0,0,0,1,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH0130,Nu,46-55,Tuan_Trang_Mat,2,24.5,8,Dong,Mui_Ne,Truc_Tiep,4.0,0,1,0,0,1,0,1,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH0131,Nam,55+,Cong_Tac,1,7.7,8,Dong,Mui_Ne,Super_App_Vi_Dien_Tu,3.0,0,1,0,0,0,0,1,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH0132,Nu,26-35,Kham_Pha,3,32.4,5,Thu,Nha_Trang,Website_OTA,4.0,0,1,1,1,1,0,1,0,0,1,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0133,Nu,36-45,Cong_Tac,5,60.2,7,Xuan,Ha_Long,Truc_Tiep,2.5,1,1,1,0,1,0,1,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH0134,Nam,18-25,Di_Mot_Minh,2,8.3,7,Xuan,Sapa,Truc_Tiep,2.5,0,1,1,0,0,0,0,1,0,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Leo_Nui_Trekking,HD_Am_Thuc,HD_Check_In"
KH0135,Nam,55+,Di_Mot_Minh,3,25.8,2,Thu,Da_Nang,App_Di_Dong,3.5,0,1,1,1,1,0,1,0,0,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
KH0136,Nam,55+,Tuan_Trang_Mat,4,79.0,4,Thu,Phu_Quoc,Truc_Tiep,4.0,0,1,0,0,1,0,1,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH0137,Nu,46-55,Cong_Tac,3,16.2,5,Ha,Ha_Noi,App_Di_Dong,3.0,1,1,1,0,1,1,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH0138,Nu,26-35,Ban_Be,4,38.5,3,Dong,Phu_Quoc,App_Di_Dong,3.5,1,1,0,0,0,0,0,0,0,1,0,0,DV_Khach_San_Homestay,HD_Am_Thuc
KH0139,Nu,18-25,Kham_Pha,2,4.9,2,Ha,Hoi_An,App_Di_Dong,4.5,1,1,0,1,1,0,0,0,0,1,1,1,"DV_Khach_San_Homestay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0140,Nam,36-45,Ban_Be,6,26.5,6,Dong,Hue,Website_OTA,3.5,0,1,1,0,1,0,0,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH0141,Nam,18-25,Ban_Be,5,71.7,8,Xuan,Ha_Long,Website_OTA,4.0,1,1,1,1,0,0,0,0,0,0,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0142,Nam,18-25,Ban_Be,3,8.8,4,Dong,HCMC,App_Di_Dong,3.0,0,1,1,1,1,0,0,0,1,1,1,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0143,Nu,36-45,Kham_Pha,6,43.1,6,Thu,Sapa,Super_App_Vi_Dien_Tu,3.0,0,1,0,0,0,0,0,0,0,1,1,0,DV_Khach_San_Homestay,"HD_Am_Thuc,HD_Check_In"
KH0144,Nu,36-45,Ban_Be,6,39.0,8,Xuan,Ha_Noi,App_Di_Dong,3.0,1,1,1,0,1,0,0,0,1,0,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi",HD_Tham_Quan_Di_Tich
KH0145,Nam,55+,Cong_Tac,1,4.9,4,Dong,Hue,App_Di_Dong,4.5,0,1,1,0,0,0,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay",HD_Am_Thuc
KH0146,Nam,26-35,Ban_Be,2,17.1,4,Thu,Phu_Quoc,Super_App_Vi_Dien_Tu,3.5,1,1,1,1,0,0,1,0,0,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
KH0147,Nam,36-45,Kham_Pha,1,6.9,7,Dong,Da_Lat,Truc_Tiep,3.0,1,1,1,0,0,1,0,1,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH0148,Nam,26-35,Kham_Pha,4,70.0,8,Xuan,Sapa,Super_App_Vi_Dien_Tu,4.5,0,1,0,0,0,1,0,1,0,0,1,0,"DV_Khach_San_Homestay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Check_In"
KH0149,Nu,46-55,Kham_Pha,6,111.9,5,Xuan,Da_Nang,Truc_Tiep,4.0,1,1,1,1,0,0,1,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Am_Thuc"
KH0150,Nu,55+,Gia_Dinh,5,36.5,3,Thu,Nha_Trang,Website_OTA,5.0,0,1,0,0,0,0,1,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH0151,Nu,55+,Gia_Dinh,5,44.0,7,Thu,Hue,Website_OTA,3.0,0,1,1,1,0,0,0,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay",HD_Am_Thuc
KH0152,Nam,26-35,Ban_Be,3,18.2,8,Dong,Ha_Noi,Truc_Tiep,3.5,1,1,1,1,1,0,1,0,1,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In"
KH0153,Nam,36-45,Tuan_Trang_Mat,3,25.8,6,Dong,Da_Lat,Truc_Tiep,3.5,1,1,1,0,0,1,0,1,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH0154,Nam,46-55,Cong_Tac,6,52.0,6,Xuan,Hoi_An,App_Di_Dong,3.0,0,0,0,0,1,0,0,0,0,1,0,0,DV_Tour_Va_Khu_Vui_Choi,HD_Am_Thuc
KH0155,Nam,18-25,Tuan_Trang_Mat,5,14.7,4,Thu,Da_Lat,Super_App_Vi_Dien_Tu,5.0,0,1,1,1,0,0,0,0,0,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Am_Thuc,HD_Check_In"
KH0156,Nam,46-55,Di_Mot_Minh,5,11.5,4,Dong,Ha_Noi,Truc_Tiep,2.5,1,1,0,0,1,0,0,0,0,0,0,1,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi",HD_Nghi_Duong_Chua_Lanh
KH0157,Nu,36-45,Tuan_Trang_Mat,2,5.9,2,Ha,Nha_Trang,Truc_Tiep,5.0,1,0,1,1,1,0,1,0,0,1,0,0,"DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc"
KH0158,Nam,26-35,Gia_Dinh,2,17.9,5,Dong,Mui_Ne,App_Di_Dong,3.5,0,1,0,0,0,0,0,0,0,1,1,0,DV_Khach_San_Homestay,"HD_Am_Thuc,HD_Check_In"
KH0159,Nam,26-35,Di_Mot_Minh,4,57.6,5,Thu,Mui_Ne,App_Di_Dong,4.0,1,1,0,0,1,0,1,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc"
KH0160,Nam,18-25,Gia_Dinh,6,61.6,5,Thu,Hue,Website_OTA,3.5,1,1,0,0,1,1,0,0,0,1,1,0,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Am_Thuc,HD_Check_In"
KH0161,Nu,55+,Gia_Dinh,5,47.6,5,Ha,Mui_Ne,Truc_Tiep,2.5,1,1,0,0,0,0,0,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH0162,Nam,46-55,Kham_Pha,5,24.4,4,Xuan,Da_Lat,Website_OTA,4.0,1,1,1,0,0,1,0,1,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH0163,Nu,55+,Cong_Tac,5,81.8,4,Ha,Phu_Quoc,Super_App_Vi_Dien_Tu,4.0,1,0,0,0,0,0,1,0,0,0,0,0,,HD_Tam_Bien
KH0164,Nam,18-25,Kham_Pha,3,27.4,4,Dong,Ha_Noi,Website_OTA,5.0,1,1,1,1,1,1,0,0,0,0,0,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai",HD_Nghi_Duong_Chua_Lanh
KH0165,Nam,36-45,Ban_Be,6,32.9,6,Ha,Da_Nang,Super_App_Vi_Dien_Tu,4.0,0,1,0,0,0,0,1,0,1,1,0,0,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH0166,Nu,36-45,Tuan_Trang_Mat,1,13.8,8,Ha,Da_Lat,Truc_Tiep,3.0,1,1,1,0,1,0,0,1,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Leo_Nui_Trekking,HD_Am_Thuc"
KH0167,Nam,36-45,Gia_Dinh,1,13.8,6,Xuan,Phu_Quoc,Truc_Tiep,4.5,1,1,0,0,1,0,0,0,0,0,0,1,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi",HD_Nghi_Duong_Chua_Lanh
KH0168,Nam,55+,Gia_Dinh,4,41.5,6,Ha,Ha_Noi,Website_OTA,3.5,0,1,1,0,1,1,0,0,1,0,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai",HD_Tham_Quan_Di_Tich
KH0169,Nam,46-55,Kham_Pha,1,4.6,4,Xuan,Hue,App_Di_Dong,3.5,0,1,1,0,1,1,0,1,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Tour_Va_Khu_Vui_Choi,DV_Thue_Xe_Tu_Lai","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH0170,Nu,18-25,Cong_Tac,1,8.0,7,Dong,Nha_Trang,App_Di_Dong,3.5,1,1,1,0,0,0,1,0,0,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In"
KH0171,Nu,26-35,Di_Mot_Minh,1,15.2,4,Xuan,Nha_Trang,Website_OTA,3.0,0,1,0,0,1,0,1,0,0,1,1,1,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc,HD_Check_In,HD_Nghi_Duong_Chua_Lanh"
KH0172,Nu,26-35,Gia_Dinh,2,28.2,7,Dong,Mui_Ne,Super_App_Vi_Dien_Tu,3.5,1,1,0,0,1,0,1,0,0,1,0,1,"DV_Khach_San_Homestay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH0173,Nam,26-35,Kham_Pha,6,113.8,6,Thu,Mui_Ne,Super_App_Vi_Dien_Tu,3.5,0,1,0,0,0,0,1,0,0,1,0,1,DV_Khach_San_Homestay,"HD_Tam_Bien,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH0174,Nu,55+,Di_Mot_Minh,1,27.9,7,Dong,Ha_Long,Truc_Tiep,3.5,0,1,1,1,1,0,1,0,0,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Tam_Bien,HD_Am_Thuc"
KH0175,Nam,55+,Tuan_Trang_Mat,4,48.7,8,Dong,Nha_Trang,Super_App_Vi_Dien_Tu,5.0,1,1,1,1,0,0,1,0,0,1,0,1,"DV_Khach_San_Homestay,DV_Ve_May_Bay,DV_Dua_Don_San_Bay","HD_Tam_Bien,HD_Am_Thuc,HD_Nghi_Duong_Chua_Lanh"
KH0176,Nam,18-25,Cong_Tac,6,61.3,4,Dong,Phu_Quoc,App_Di_Dong,3.5,0,1,1,0,0,0,0,0,0,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Am_Thuc,HD_Check_In"
KH0177,Nam,55+,Kham_Pha,1,12.9,7,Xuan,Ha_Long,Website_OTA,3.0,1,1,1,0,0,0,0,0,1,1,1,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Tham_Quan_Di_Tich,HD_Am_Thuc,HD_Check_In"
KH0178,Nam,46-55,Gia_Dinh,4,21.2,3,Dong,Da_Nang,Truc_Tiep,2.5,1,1,0,1,1,0,0,1,1,1,0,0,"DV_Khach_San_Homestay,DV_Dua_Don_San_Bay,DV_Tour_Va_Khu_Vui_Choi","HD_Leo_Nui_Trekking,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
KH0179,Nam,55+,Tuan_Trang_Mat,1,8.3,5,Dong,Da_Lat,Website_OTA,3.0,0,1,1,0,0,0,1,0,1,1,0,0,"DV_Khach_San_Homestay,DV_Ve_May_Bay","HD_Tam_Bien,HD_Tham_Quan_Di_Tich,HD_Am_Thuc"
